server_id,user_id
BBG0073F9RT7,NASDAQ:LITE
BBG007387YL8,NASDAQ:PRAH
BBG006XVD9G0,NYSE:GCI
BBG006SCSYG7,NYSE:ACB
BBG006Q52QV2,NASDAQ:CYBR
BBG006Q0HY77,NYSE:CFG
BBG006N7S6K9,NYSE:FNF
BBG006MDLY05,NYSE:GDDY
BBG006LGV869,NASDAQ:VKTX
BBG006KY8KV2,NASDAQ:TERP
BBG006KFB6F8,NASDAQ:ONCE
BBG006K8P6D1,NYSE:SUM
BBG006GNSZW5,NASDAQ:LBRDK
BBG006G063F9,NASDAQ:INFO
BBG006FCB019,NYSE:ENR
BBG006BFYZP8,NYSE:PE
BBG006B6PVN9,NASDAQ:CDK
BBG0069FB082,NYSE:CGC
BBG00658F3P3,NYSE:SYF
BBG0064N0ZZ5,NYSE:PAYC
BBG0063GCHH8,NYSE:SHAK
BBG00629NGT2,NASDAQ:TTD
BBG0060CPLJ5,NYSE:AXTA
BBG0060B3M63,NYSE:CRC
BBG005YW6FV6,NASDAQ:NBEV
BBG005WQVVH4,NASDAQ:SABR
BBG005P7Q881,NASDAQ:AAL
BBG005MX5GZ2,NASDAQ:EDIT
BBG005H82GB2,NYSE:CC
BBG005DJFD43,NYSE:NVTA
BBG005CPNTS0,NASDAQ:MIK
BBG005CPNTQ2,NASDAQ:KHC
BBG005CM7J89,NASDAQ:WIX
BBG005BLN209,NYSE:DNOW
BBG0059FN811,NYSE:KEYS
BBG0058KMH30,NYSE:HLT
BBG004TPGBP5,NASDAQ:MRTX
BBG004S69ZX4,NYSE:OUT
BBG004S641N5,NYSE:BURL
BBG004S5X3Y9,NYSE:S
BBG004MN1R41,NASDAQ:NAVI
BBG004LTL7L2,NASDAQ:COMM
BBG004KB3S72,NASDAQ:ESPR
BBG0046L1KL9,NASDAQ:SFIX
BBG00441QMJ7,NYSE:SNAP
BBG003T4VFC2,NYSE:SPOT
BBG003T1GM03,NYSE:NRZ
BBG003S44SC5,NYSE:TRCO
BBG003RY97K2,NYSE:SEAS
BBG003PS7JV1,NYSE:ALLE
BBG003PGJHP5,NYSE:TMHC
BBG003NXJNH6,NYSE:AMH
BBG003MSMCS6,NASDAQ:GLPI
BBG003CVMLQ2,NYSE:LW
BBG0039320N9,NYSE:ZTS
BBG0038V5TX1,NASDAQ:CONE
BBG0035LY913,NASDAQ:NWSA
BBG00359HX70,NASDAQ:ACIA
BBG00341H6M0,NASDAQ:GBT
BBG00333FYS2,NYSE:IQV
BBG003338H34,NASDAQ:ZS
BBG0033377Y3,NASDAQ:HDS
BBG002ZY3W71,NYSE:I
BBG002ZM63J5,NYSE:ZAYO
BBG002WMH2F2,NYSE:SERV
BBG002VZ68Y2,NASDAQ:BLMN
BBG002S5ZRF9,NASDAQ:SSYS
BBG002Q7J5Z1,NYSE:TRU
BBG002PHSYX9,NASDAQ:FANG
BBG002CN8XN5,NASDAQ:GOGO
BBG002BHBHM1,NYSE:MNK
BBG002B67HB2,NASDAQ:UNIT
BBG0029ZX840,NYSE:TWLO
BBG0029BK2G7,NYSE:DATA
BBG00286S4N9,NYSE:PSX
BBG002832GV8,NYSE:PBF
BBG0027Z6X10,NYSE:SRC
BBG0027Y18M0,NYSE:WP
BBG00265T6Q4,NYSE:STOR
BBG0025YWQ66,NYSE:FIT
BBG0025Y4RY4,NYSE:ABBV
BBG0025X16Y5,NASDAQ:SAGE
BBG0025F81C2,NASDAQ:MLNT
BBG0022FSWP1,NYSE:TLRA
BBG0022FDRY8,NASDAQ:MDB
BBG002293PJ4,NYSE:RH
BBG0021PH456,NASDAQ:INGN
BBG00212PVZ5,NYSE:PSTG
BBG0020B4JG7,NASDAQ:FEYE
BBG001ZZPQJ6,NASDAQ:ROKU
BBG001YV1SM4,NASDAQ:OKTA
BBG001YKDND6,NYSE:LC
BBG001XJRMF5,NYSE:SLCA
